Prompt-path	Eval-path	SIM-o
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004639-00000066.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004639-00000026.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004639-00000066.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004639-00000047.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004640-00000080.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004640-00000097.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004640-00000080.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004640-00000061.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004641-00000102.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004641-00000036.wav	0.80
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004641-00000102.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004641-00000009.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004642-00000067.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004642-00000058.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004642-00000067.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004642-00000093.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004643-00000068.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004643-00000019.wav	0.79
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004643-00000068.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004643-00000072.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004644-00000001.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004644-00000061.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004644-00000001.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004644-00000085.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004645-00000022.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004645-00000057.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004645-00000022.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004645-00000061.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004646-00000103.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004646-00000069.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004646-00000103.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004646-00000076.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004648-00000033.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004648-00000007.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004648-00000033.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004648-00000012.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004649-00000106.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004649-00000029.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004649-00000106.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004649-00000005.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004650-00000053.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004650-00000120.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004650-00000053.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004650-00000056.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004651-00000072.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004651-00000011.wav	0.62
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004651-00000072.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004651-00000039.wav	0.63
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004652-00000054.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004652-00000113.wav	0.83
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004652-00000054.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004652-00000023.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004653-00000022.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004653-00000104.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004653-00000022.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004653-00000009.wav	0.61
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004654-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004654-00000093.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004654-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004654-00000096.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004655-00000046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004655-00000049.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004655-00000046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004655-00000011.wav	0.62
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004656-00000076.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004656-00000114.wav	0.78
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004656-00000076.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004656-00000075.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004657-00000042.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004657-00000110.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004657-00000042.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004657-00000065.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004658-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004658-00000046.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004658-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004658-00000080.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004659-00000080.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004659-00000007.wav	0.56
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004659-00000080.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004659-00000112.wav	0.53
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004660-00000048.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004660-00000012.wav	0.59
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004660-00000048.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004660-00000053.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004661-00000018.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004661-00000065.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004661-00000018.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004661-00000085.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004662-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004662-00000006.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004662-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004662-00000071.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004663-00000111.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004663-00000061.wav	0.63
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004663-00000111.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004663-00000003.wav	0.59
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004664-00000079.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004664-00000049.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004664-00000079.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004664-00000023.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004665-00000101.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004665-00000014.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004665-00000101.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004665-00000024.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004666-00000027.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004666-00000062.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004666-00000027.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004666-00000104.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004667-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004667-00000014.wav	0.62
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004667-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004667-00000075.wav	0.62
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004668-00000091.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004668-00000006.wav	0.65
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004668-00000091.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004668-00000114.wav	0.60
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004669-00000030.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004669-00000074.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004669-00000030.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004669-00000029.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004670-00000042.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004670-00000108.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004670-00000042.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004670-00000028.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004671-00000086.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004671-00000103.wav	0.56
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004671-00000086.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004671-00000094.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004672-00000102.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004672-00000033.wav	0.55
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004672-00000102.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004672-00000095.wav	0.55
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004673-00000111.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004673-00000093.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004673-00000111.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004673-00000029.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004674-00000102.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004674-00000117.wav	0.62
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004674-00000102.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004674-00000085.wav	0.59
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004675-00000086.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004675-00000115.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004675-00000086.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004675-00000067.wav	0.59
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004676-00000012.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004676-00000016.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004676-00000012.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004676-00000053.wav	0.64
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004677-00000076.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004677-00000103.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004677-00000076.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004677-00000071.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004678-00000045.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004678-00000042.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004678-00000045.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004678-00000017.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004679-00000044.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004679-00000046.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004679-00000044.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004679-00000008.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004680-00000025.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004680-00000116.wav	0.61
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004680-00000025.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004680-00000010.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004681-00000074.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004681-00000112.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004681-00000074.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004681-00000062.wav	0.61
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004683-00000039.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004683-00000046.wav	0.79
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004683-00000039.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004683-00000042.wav	0.81
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004684-00000026.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004684-00000069.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004684-00000026.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004684-00000058.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004685-00000081.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004685-00000026.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004685-00000081.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004685-00000080.wav	0.62
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004686-00000009.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004686-00000001.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004686-00000009.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004686-00000021.wav	0.65
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004687-00000104.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004687-00000010.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004687-00000104.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004687-00000064.wav	0.65
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004688-00000039.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004688-00000118.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004688-00000039.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004688-00000002.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004689-00000117.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004689-00000082.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004689-00000117.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004689-00000013.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004690-00000108.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004690-00000074.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004690-00000108.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004690-00000038.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004691-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004691-00000066.wav	0.42
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004691-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004691-00000054.wav	0.46
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004692-00000044.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004692-00000012.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004692-00000044.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004692-00000030.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004693-00000027.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004693-00000030.wav	0.53
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004693-00000027.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004693-00000019.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00004696-00000052.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_zh/00004696-00000015.wav	0.62
