Prompt-path	Eval-path	SIM-o
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00105855-00000032.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00105855-00000977.wav	0.79
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00105855-00000032.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00105855-00000976.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00106136-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00106136-00000140.wav	0.60
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00106136-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00106136-00000090.wav	0.65
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00107414-00000007.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00107414-00000016.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00107414-00000007.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00107414-00000010.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00107946-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00107946-00000038.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00107946-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00107946-00000148.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00107947-00000092.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00107947-00000016.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00107947-00000092.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00107947-00000263.wav	0.65
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00107970-00000010.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00107970-00000648.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00107970-00000010.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00107970-00000539.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00010823-00000019.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00010823-00000151.wav	0.59
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00010823-00000019.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00010823-00000044.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00108373-00000170.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00108373-00000021.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00108373-00000170.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00108373-00000444.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00108524-00000007.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00108524-00000154.wav	0.64
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00108524-00000007.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00108524-00000038.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00110375-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00110375-00000039.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00110375-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00110375-00000539.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00110690-00000001.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00110690-00000532.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00110690-00000001.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00110690-00000021.wav	0.55
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00110718-00000647.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00110718-00000039.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00110718-00000647.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00110718-00000640.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00110925-00000012.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00110925-00000010.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00110925-00000012.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00110925-00000724.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111002-00000041.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111002-00000071.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111002-00000041.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111002-00000019.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111094-00000011.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111094-00000135.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111094-00000011.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111094-00000039.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111553-00000018.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111553-00000040.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111553-00000018.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111553-00000048.wav	0.65
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111636-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111636-00000019.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111636-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111636-00000050.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111640-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111640-00000039.wav	0.78
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111640-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111640-00000038.wav	0.78
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111665-00000470.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111665-00000016.wav	0.64
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111665-00000470.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111665-00000010.wav	0.64
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111675-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111675-00000006.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111675-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111675-00000192.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111778-00000015.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111778-00000450.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111778-00000015.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111778-00000019.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111879-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111879-00000009.wav	0.65
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111879-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00111879-00000044.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112025-00000001.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00112025-00000005.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112025-00000001.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00112025-00000177.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112048-00000041.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00112048-00000045.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112048-00000041.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00112048-00000334.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112103-00000526.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00112103-00000009.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112103-00000526.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00112103-00000011.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00011425-00000045.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00011425-00000727.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00011425-00000045.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00011425-00000048.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00117201-00000098.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00117201-00000006.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00117201-00000098.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00117201-00000495.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00117977-00000024.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00117977-00000041.wav	0.63
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00117977-00000024.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00117977-00000185.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118212-00000286.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118212-00000038.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118212-00000286.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118212-00000062.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118280-00000245.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118280-00000056.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118280-00000245.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118280-00000436.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118473-00000388.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118473-00000016.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118473-00000388.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118473-00000087.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118616-00000596.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118616-00000009.wav	0.58
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118616-00000596.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118616-00000007.wav	0.65
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118631-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118631-00000336.wav	0.78
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118631-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118631-00000011.wav	0.80
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118699-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118699-00000174.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118699-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00118699-00000021.wav	0.65
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012033-00000012.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012033-00000611.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012033-00000012.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012033-00000049.wav	0.62
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122028-00000020.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00122028-00000005.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122028-00000020.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00122028-00000040.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122035-00000415.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00122035-00000040.wav	0.80
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122035-00000415.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00122035-00000044.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122042-00000047.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00122042-00000006.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122042-00000047.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00122042-00000010.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122078-00000216.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00122078-00000039.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122078-00000216.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00122078-00000130.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012279-00000020.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012279-00000123.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012279-00000020.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012279-00000006.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012297-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012297-00000016.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012297-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012297-00000029.wav	0.64
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012349-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012349-00000616.wav	0.61
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012349-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012349-00000175.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012522-00000087.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012522-00000155.wav	0.78
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012522-00000087.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012522-00000156.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012577-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012577-00000019.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012577-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012577-00000009.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012581-00000046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012581-00000033.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012581-00000046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_sweep/steps32/seedtts_zh/00012581-00000300.wav	0.74

Average SIM-o: 0.714
